txn_id,customer_id,amount,payment_mode,status
210997,3360,2800,CARD,FAILED
210998,101,2239,CARD,SUCCESS
210999,101,1025,CARD,SUCCESS
211000,101,2521,UPI,FAILED
211001,101,2246,WALLET,SUCCESS
211002,8316,4702,UPI,FAILED
211003,101,996,NETBANKING,FAILED
211004,101,2921,NETBANKING,FAILED
211005,101,1019,WALLET,SUCCESS
211006,101,4433,WALLET,FAILED
211007,101,1501,NETBANKING,FAILED
211008,9419,1897,CARD,SUCCESS
211009,101,4318,UPI,FAILED
211010,5855,3396,WALLET,FAILED
211011,101,2227,WALLET,SUCCESS
211012,101,2792,CARD,FAILED
211013,101,1140,WALLET,FAILED
211014,101,2873,WALLET,FAILED
211015,101,3010,WALLET,FAILED
211016,101,3315,NETBANKING,SUCCESS
211017,101,802,UPI,FAILED
211018,101,752,WALLET,FAILED
211019,101,3866,NETBANKING,SUCCESS
211020,101,4621,CARD,FAILED
211021,6907,1416,UPI,SUCCESS
211022,8823,2840,WALLET,SUCCESS
211023,101,2422,NETBANKING,FAILED
211024,101,3650,WALLET,SUCCESS
211025,101,3480,NETBANKING,FAILED
211026,101,1054,UPI,FAILED
211027,6284,885,NETBANKING,FAILED
211028,101,1327,CARD,SUCCESS
211029,7908,4448,CARD,FAILED
211030,101,318,WALLET,FAILED
211031,101,2355,CARD,SUCCESS
211032,102,126,UPI,FAILED
211033,101,4473,UPI,FAILED
211034,101,3134,CARD,SUCCESS
211035,8162,3647,NETBANKING,FAILED
211036,101,4446,NETBANKING,SUCCESS
211037,101,3407,CARD,FAILED
211038,101,2027,UPI,FAILED
211039,9252,1533,UPI,SUCCESS
211040,101,1198,CARD,SUCCESS
211041,101,4525,NETBANKING,FAILED
211042,101,223,CARD,FAILED
211043,2283,1030,NETBANKING,SUCCESS
211044,101,1260,CARD,SUCCESS
211045,101,1759,NETBANKING,FAILED
211046,101,3855,WALLET,FAILED
211047,101,4586,WALLET,SUCCESS
211048,101,2308,CARD,SUCCESS
211049,101,2190,WALLET,SUCCESS
211050,101,3362,WALLET,FAILED
211051,3693,899,NETBANKING,FAILED
211052,101,3488,CARD,FAILED
211053,101,4373,WALLET,SUCCESS
211054,101,2521,CARD,FAILED
211055,101,3106,CARD,FAILED
211056,101,138,CARD,FAILED
211057,101,2965,CARD,FAILED
211058,101,854,CARD,FAILED
211059,101,2775,NETBANKING,FAILED
211060,6122,3333,WALLET,FAILED
211061,101,948,WALLET,SUCCESS
211062,101,3660,CARD,SUCCESS
211063,101,3204,CARD,FAILED
211064,101,4565,UPI,FAILED
211065,101,4048,UPI,SUCCESS
211066,101,2701,NETBANKING,FAILED
211067,101,2018,CARD,SUCCESS
211068,101,2167,WALLET,FAILED
211069,4377,1518,CARD,FAILED
211070,101,3483,CARD,SUCCESS
211071,5190,2194,WALLET,SUCCESS
211072,101,4129,UPI,FAILED
211073,101,4159,CARD,FAILED
211074,101,2429,UPI,FAILED
211075,375,4028,WALLET,SUCCESS
211076,101,2314,UPI,SUCCESS
211077,101,3920,NETBANKING,FAILED
211078,5407,832,UPI,SUCCESS
211079,101,1166,CARD,FAILED
211080,2265,4959,NETBANKING,FAILED
211081,3732,2076,NETBANKING,FAILED
211082,101,4585,WALLET,SUCCESS
211083,5649,195,UPI,SUCCESS
211084,101,863,UPI,SUCCESS
211085,101,4272,UPI,SUCCESS
211086,101,494,UPI,SUCCESS
211087,101,3918,CARD,FAILED
211088,101,515,UPI,FAILED
211089,9170,2868,WALLET,SUCCESS
211090,101,1157,WALLET,FAILED
211091,101,1201,NETBANKING,SUCCESS
211092,101,1402,CARD,SUCCESS
211093,8063,540,WALLET,SUCCESS
211094,101,1143,WALLET,SUCCESS
211095,101,897,UPI,FAILED
211096,101,2913,WALLET,FAILED
211097,101,3828,WALLET,FAILED
211098,101,1762,CARD,FAILED
211099,101,2623,WALLET,FAILED
211100,101,4306,NETBANKING,FAILED
211101,4272,1621,NETBANKING,FAILED
211102,101,2707,CARD,SUCCESS
211103,9600,4237,UPI,FAILED
211104,101,826,UPI,SUCCESS
211105,101,4014,NETBANKING,SUCCESS
211106,101,3282,NETBANKING,SUCCESS
211107,101,1678,NETBANKING,FAILED
211108,101,4203,NETBANKING,FAILED
211109,101,2714,NETBANKING,SUCCESS
211110,101,647,NETBANKING,SUCCESS
211111,101,2214,WALLET,SUCCESS
211112,101,3443,NETBANKING,FAILED
211113,101,696,CARD,SUCCESS
211114,101,495,NETBANKING,FAILED
211115,7923,1190,WALLET,FAILED
211116,101,995,WALLET,SUCCESS
211117,101,2437,CARD,SUCCESS
211118,101,3177,UPI,SUCCESS
211119,101,1917,UPI,SUCCESS
211120,101,274,WALLET,FAILED
211121,101,4436,WALLET,FAILED
211122,101,2091,UPI,FAILED
211123,101,4789,UPI,SUCCESS
211124,101,2888,UPI,FAILED
211125,101,1682,UPI,FAILED
211126,101,4876,UPI,SUCCESS
211127,101,3929,WALLET,SUCCESS
211128,101,3905,NETBANKING,FAILED
211129,101,3720,CARD,FAILED
211130,101,4959,WALLET,FAILED
211131,101,3481,NETBANKING,SUCCESS
211132,101,1650,NETBANKING,SUCCESS
211133,101,1520,NETBANKING,SUCCESS
211134,101,1749,WALLET,SUCCESS
211135,101,4399,CARD,FAILED
211136,101,1174,CARD,FAILED
211137,101,535,NETBANKING,SUCCESS
211138,149,1026,UPI,FAILED
211139,101,118,WALLET,SUCCESS
211140,101,171,WALLET,SUCCESS
211141,879,3434,WALLET,SUCCESS
211142,101,2631,CARD,SUCCESS
211143,101,2273,WALLET,FAILED
211144,101,961,UPI,FAILED
211145,101,3300,WALLET,SUCCESS
211146,101,1366,WALLET,SUCCESS
211147,101,946,CARD,FAILED
211148,101,405,CARD,SUCCESS
211149,101,2445,CARD,FAILED
211150,3699,4932,NETBANKING,SUCCESS
211151,101,2848,NETBANKING,SUCCESS
211152,101,3585,UPI,SUCCESS
211153,101,184,WALLET,SUCCESS
211154,7017,2198,CARD,SUCCESS
211155,101,4972,UPI,FAILED
211156,6915,1207,UPI,FAILED
211157,101,3208,UPI,SUCCESS
211158,101,1886,CARD,FAILED
211159,101,3886,UPI,FAILED
211160,101,1105,UPI,SUCCESS
211161,4153,2689,WALLET,SUCCESS
211162,101,1328,WALLET,SUCCESS
211163,101,1246,CARD,SUCCESS
211164,101,1556,UPI,SUCCESS
211165,101,4403,CARD,FAILED
211166,101,4477,CARD,SUCCESS
211167,101,2757,UPI,FAILED
211168,101,185,WALLET,SUCCESS
211169,101,3077,UPI,SUCCESS
211170,101,164,UPI,FAILED
211171,101,1283,WALLET,FAILED
211172,101,4671,NETBANKING,FAILED
211173,101,1614,CARD,SUCCESS
211174,101,1520,NETBANKING,SUCCESS
211175,101,2991,CARD,SUCCESS
211176,150,4564,CARD,FAILED
211177,101,4618,UPI,FAILED
211178,101,255,CARD,SUCCESS
211179,101,2405,WALLET,FAILED
211180,101,1349,WALLET,SUCCESS
211181,4608,1995,CARD,FAILED
211182,101,907,WALLET,FAILED
211183,101,4203,CARD,FAILED
211184,101,1164,CARD,SUCCESS
211185,101,1769,UPI,SUCCESS
211186,101,2110,UPI,FAILED
211187,101,4303,NETBANKING,SUCCESS
211188,101,1564,CARD,SUCCESS
211189,9817,3496,WALLET,FAILED
211190,5919,517,UPI,FAILED
211191,101,2994,UPI,SUCCESS
211192,9784,3336,WALLET,SUCCESS
211193,101,2642,WALLET,FAILED
211194,101,3181,UPI,SUCCESS
211195,101,3699,CARD,FAILED
211196,101,3889,NETBANKING,SUCCESS
211197,101,188,CARD,FAILED
211198,101,4105,WALLET,SUCCESS
211199,2274,755,UPI,FAILED
211200,9309,1303,UPI,FAILED
211201,101,1730,WALLET,FAILED
211202,101,4672,WALLET,FAILED
211203,101,3410,NETBANKING,FAILED
211204,101,618,NETBANKING,SUCCESS
211205,101,4458,WALLET,FAILED
211206,101,287,NETBANKING,SUCCESS
211207,101,1392,CARD,SUCCESS
211208,101,2520,NETBANKING,FAILED
211209,101,3677,WALLET,SUCCESS
211210,101,475,UPI,FAILED
211211,101,2543,NETBANKING,FAILED
211212,101,2277,NETBANKING,FAILED
211213,101,2484,WALLET,FAILED
211214,101,192,UPI,SUCCESS
211215,101,3885,NETBANKING,FAILED
211216,2264,1245,CARD,SUCCESS
211217,101,984,CARD,SUCCESS
211218,101,4863,WALLET,SUCCESS
211219,7316,3011,NETBANKING,SUCCESS
211220,101,1849,NETBANKING,SUCCESS
211221,101,1840,NETBANKING,FAILED
211222,3903,2072,CARD,FAILED
211223,2369,2408,CARD,FAILED
211224,101,3032,UPI,FAILED
211225,101,2941,WALLET,SUCCESS
211226,101,2175,UPI,SUCCESS
211227,101,1045,CARD,FAILED
211228,101,2953,UPI,SUCCESS
211229,629,3013,CARD,FAILED
211230,101,2443,UPI,SUCCESS
211231,7243,3811,CARD,SUCCESS
211232,101,3433,WALLET,FAILED
211233,101,794,NETBANKING,FAILED
211234,101,4489,NETBANKING,FAILED
211235,9117,4546,NETBANKING,FAILED
211236,101,3608,UPI,FAILED
211237,6791,3897,NETBANKING,SUCCESS
211238,101,124,WALLET,SUCCESS
211239,1962,377,UPI,FAILED
211240,101,614,WALLET,FAILED
211241,101,876,NETBANKING,SUCCESS
211242,101,1417,NETBANKING,FAILED
211243,101,617,WALLET,FAILED
211244,101,629,NETBANKING,SUCCESS
211245,101,4055,NETBANKING,SUCCESS
211246,101,737,UPI,FAILED
211247,101,352,NETBANKING,SUCCESS
211248,101,2944,CARD,FAILED
211249,101,1321,UPI,FAILED
211250,9709,4287,WALLET,FAILED
211251,2572,1853,CARD,FAILED
211252,101,4281,NETBANKING,SUCCESS
211253,4275,2771,NETBANKING,FAILED
211254,8157,4606,UPI,FAILED
211255,101,2857,WALLET,FAILED
211256,101,414,WALLET,FAILED
211257,101,1691,UPI,FAILED
211258,101,1992,CARD,SUCCESS
211259,101,374,WALLET,FAILED
211260,1025,1871,UPI,SUCCESS
211261,101,2741,CARD,SUCCESS
211262,101,4881,WALLET,SUCCESS
211263,8377,4601,UPI,SUCCESS
211264,2734,4967,NETBANKING,FAILED
211265,101,2128,CARD,SUCCESS
211266,101,1822,NETBANKING,SUCCESS
211267,6275,1229,WALLET,FAILED
211268,7490,3317,UPI,SUCCESS
211269,101,242,NETBANKING,FAILED
211270,101,2160,UPI,SUCCESS
211271,8640,3444,CARD,FAILED
211272,101,2228,CARD,FAILED
211273,101,2405,CARD,SUCCESS
211274,101,2340,WALLET,SUCCESS
211275,101,4062,CARD,SUCCESS
211276,101,298,NETBANKING,SUCCESS
211277,101,2267,CARD,FAILED
211278,101,2973,UPI,SUCCESS
211279,101,4832,WALLET,SUCCESS
211280,101,799,CARD,SUCCESS
211281,2822,503,CARD,SUCCESS
211282,101,4869,UPI,SUCCESS
211283,101,2084,NETBANKING,FAILED
211284,101,2744,NETBANKING,FAILED
211285,101,3341,UPI,SUCCESS
211286,101,1675,UPI,SUCCESS
211287,101,841,WALLET,FAILED
211288,101,1454,WALLET,FAILED
211289,101,2184,CARD,FAILED
211290,101,3055,CARD,FAILED
211291,101,1082,CARD,SUCCESS
211292,101,2777,UPI,SUCCESS
211293,101,4512,NETBANKING,FAILED
211294,101,104,CARD,SUCCESS
211295,101,3941,WALLET,FAILED
211296,101,1693,CARD,SUCCESS
211297,101,3318,UPI,SUCCESS
211298,101,1328,WALLET,FAILED
211299,101,3961,CARD,SUCCESS
211300,101,2884,CARD,SUCCESS
211301,101,3719,WALLET,FAILED
211302,101,3135,UPI,SUCCESS
211303,101,4543,CARD,FAILED
211304,101,1053,UPI,FAILED
211305,101,1600,WALLET,SUCCESS
211306,101,4615,UPI,FAILED
211307,101,2570,CARD,FAILED
211308,101,3132,UPI,SUCCESS
211309,101,4573,NETBANKING,FAILED
211310,9908,3620,NETBANKING,SUCCESS
211311,101,3613,CARD,FAILED
211312,2328,4110,UPI,SUCCESS
211313,101,4377,UPI,SUCCESS
211314,101,4474,CARD,FAILED
211315,3475,1534,CARD,FAILED
211316,101,3411,UPI,FAILED
211317,101,216,CARD,FAILED
211318,101,1119,NETBANKING,FAILED
211319,4690,1012,CARD,SUCCESS
211320,101,932,CARD,SUCCESS
211321,101,2907,WALLET,FAILED
211322,101,3803,CARD,FAILED
211323,101,3856,NETBANKING,SUCCESS
211324,8270,4382,WALLET,SUCCESS
211325,101,103,UPI,FAILED
211326,101,4550,NETBANKING,FAILED
211327,101,491,UPI,FAILED
211328,101,4616,CARD,SUCCESS
211329,101,784,UPI,SUCCESS
211330,101,2404,NETBANKING,FAILED
211331,101,3156,WALLET,SUCCESS
211332,1633,2386,WALLET,FAILED
211333,101,2355,WALLET,FAILED
211334,101,4703,CARD,FAILED
211335,101,1171,CARD,SUCCESS
211336,1501,1433,WALLET,FAILED
211337,6914,4666,NETBANKING,SUCCESS
211338,1243,347,UPI,FAILED
211339,101,277,WALLET,SUCCESS
211340,101,4127,NETBANKING,SUCCESS
211341,101,4877,WALLET,FAILED
211342,101,3540,WALLET,SUCCESS
211343,101,1223,WALLET,SUCCESS
211344,101,2504,UPI,FAILED
211345,101,4616,UPI,SUCCESS
211346,5451,1930,UPI,SUCCESS
211347,101,4558,CARD,FAILED
211348,101,4676,WALLET,SUCCESS
211349,101,2849,NETBANKING,FAILED
211350,101,2569,CARD,FAILED
211351,9462,3668,CARD,FAILED
211352,101,1364,WALLET,FAILED
211353,101,3165,CARD,SUCCESS
211354,101,1913,UPI,SUCCESS
211355,101,4279,UPI,FAILED
211356,101,1594,WALLET,SUCCESS
211357,101,3948,NETBANKING,SUCCESS
211358,101,3410,NETBANKING,FAILED
211359,101,4469,WALLET,FAILED
211360,101,1967,CARD,FAILED
211361,101,4327,CARD,FAILED
211362,101,824,CARD,FAILED
211363,101,4427,NETBANKING,FAILED
211364,101,1334,CARD,FAILED
211365,101,3490,WALLET,FAILED
211366,101,4181,UPI,SUCCESS
211367,101,4781,CARD,SUCCESS
211368,101,4361,WALLET,SUCCESS
211369,101,3137,UPI,SUCCESS
211370,101,1672,CARD,FAILED
211371,101,1549,WALLET,SUCCESS
211372,101,1397,NETBANKING,FAILED
211373,101,3117,WALLET,SUCCESS
211374,101,4871,UPI,FAILED
211375,101,2740,NETBANKING,FAILED
211376,101,4843,WALLET,SUCCESS
211377,101,929,NETBANKING,FAILED
211378,101,3699,NETBANKING,SUCCESS
211379,2997,4914,WALLET,FAILED
211380,1990,3604,NETBANKING,SUCCESS
211381,101,1510,WALLET,SUCCESS
211382,101,3133,UPI,FAILED
211383,101,2348,UPI,FAILED
211384,101,3542,WALLET,FAILED
211385,101,288,UPI,FAILED
211386,101,3014,CARD,SUCCESS
211387,101,1727,UPI,FAILED
211388,101,170,WALLET,FAILED
211389,101,2190,WALLET,SUCCESS
211390,101,280,CARD,SUCCESS
211391,101,1503,WALLET,FAILED
211392,101,1548,NETBANKING,FAILED
211393,101,3026,UPI,FAILED
211394,101,2832,WALLET,FAILED
211395,101,4314,UPI,SUCCESS
211396,101,764,UPI,SUCCESS
211397,101,210,WALLET,SUCCESS
211398,101,3315,NETBANKING,SUCCESS
211399,3944,2376,NETBANKING,FAILED
211400,101,491,WALLET,FAILED
211401,101,1910,NETBANKING,SUCCESS
211402,101,3982,CARD,FAILED
211403,101,1200,UPI,FAILED
211404,9189,4894,NETBANKING,FAILED
211405,101,2603,UPI,FAILED
211406,101,1885,WALLET,FAILED
211407,7086,4752,CARD,FAILED
211408,101,3915,WALLET,FAILED
211409,101,1529,CARD,SUCCESS
211410,101,2551,UPI,SUCCESS
211411,101,4406,UPI,FAILED
211412,101,2327,UPI,SUCCESS
211413,101,172,NETBANKING,FAILED
211414,101,2646,WALLET,SUCCESS
211415,101,1760,WALLET,SUCCESS
211416,101,3191,CARD,SUCCESS
211417,101,101,WALLET,SUCCESS
211418,101,3041,CARD,SUCCESS
211419,101,3274,CARD,SUCCESS
211420,5690,3141,UPI,FAILED
211421,101,3260,CARD,FAILED
211422,101,2760,CARD,FAILED
211423,101,969,CARD,SUCCESS
211424,101,4776,UPI,FAILED
211425,101,4412,CARD,FAILED
211426,101,2887,NETBANKING,SUCCESS
211427,101,3803,WALLET,SUCCESS
211428,101,4970,NETBANKING,FAILED
211429,101,4835,CARD,FAILED
211430,5025,1174,UPI,SUCCESS
211431,2142,1841,CARD,FAILED
211432,101,4367,WALLET,FAILED
211433,831,4813,CARD,SUCCESS
211434,101,4233,UPI,SUCCESS
211435,101,3526,NETBANKING,FAILED
211436,8902,260,NETBANKING,SUCCESS
211437,101,2775,CARD,FAILED
211438,101,4501,CARD,SUCCESS
211439,101,2413,WALLET,FAILED
211440,101,2384,UPI,FAILED
211441,6415,1337,UPI,FAILED
211442,2439,1514,NETBANKING,FAILED
211443,101,4398,WALLET,SUCCESS
211444,101,327,CARD,FAILED
211445,101,4053,UPI,FAILED
211446,628,4261,UPI,FAILED
211447,101,3713,NETBANKING,SUCCESS
211448,101,1467,CARD,FAILED
211449,101,2143,WALLET,SUCCESS
211450,101,3812,CARD,FAILED
211451,101,3779,WALLET,FAILED
211452,101,1731,UPI,SUCCESS
211453,101,4777,NETBANKING,SUCCESS
211454,101,1073,WALLET,FAILED
211455,7616,706,CARD,SUCCESS
211456,1800,2997,WALLET,SUCCESS
211457,8303,3645,UPI,SUCCESS
211458,101,939,WALLET,FAILED
211459,101,3781,CARD,SUCCESS
211460,2780,3200,UPI,SUCCESS
211461,101,1412,UPI,FAILED
211462,101,3523,CARD,FAILED
211463,101,1882,NETBANKING,FAILED
211464,101,1778,NETBANKING,SUCCESS
211465,101,1187,NETBANKING,FAILED
211466,101,941,UPI,SUCCESS
211467,641,4151,WALLET,SUCCESS
211468,101,277,WALLET,FAILED
211469,101,1203,NETBANKING,SUCCESS
211470,5386,3488,CARD,SUCCESS
211471,101,4216,WALLET,SUCCESS
211472,101,3036,CARD,FAILED
211473,101,358,UPI,SUCCESS
211474,101,4204,UPI,SUCCESS
211475,101,3276,NETBANKING,FAILED
211476,101,3891,CARD,FAILED
211477,101,421,CARD,FAILED
211478,101,2704,NETBANKING,FAILED
211479,6428,2896,WALLET,FAILED
211480,101,3409,NETBANKING,SUCCESS
211481,3919,867,UPI,SUCCESS
211482,2353,1615,CARD,FAILED
211483,101,4303,WALLET,SUCCESS
211484,6726,4977,WALLET,FAILED
211485,101,633,WALLET,SUCCESS
211486,101,2000,WALLET,FAILED
211487,101,3925,UPI,SUCCESS
211488,2955,3853,CARD,SUCCESS
211489,101,4368,WALLET,FAILED
211490,7985,3744,NETBANKING,SUCCESS
211491,101,3103,UPI,SUCCESS
211492,3616,2662,CARD,FAILED
211493,101,3926,WALLET,FAILED
211494,101,3137,UPI,SUCCESS
211495,3761,2929,UPI,SUCCESS
211496,101,2138,NETBANKING,SUCCESS
211497,101,3329,UPI,FAILED
211498,101,2770,UPI,FAILED
211499,101,1291,CARD,FAILED
211500,101,1142,UPI,FAILED
211501,1932,152,UPI,SUCCESS
211502,101,1050,UPI,FAILED
211503,101,4196,NETBANKING,FAILED
211504,101,2584,NETBANKING,FAILED
211505,7450,1683,UPI,SUCCESS
211506,7712,2278,NETBANKING,FAILED
211507,101,909,UPI,SUCCESS
211508,101,694,UPI,SUCCESS
211509,101,1013,CARD,FAILED
211510,101,4506,NETBANKING,SUCCESS
211511,101,2460,WALLET,SUCCESS
211512,101,4066,WALLET,SUCCESS
211513,6125,3302,NETBANKING,FAILED
211514,101,2747,WALLET,SUCCESS
211515,101,3574,NETBANKING,SUCCESS
211516,101,2407,WALLET,FAILED
211517,101,2196,NETBANKING,FAILED
211518,101,4286,UPI,SUCCESS
211519,9446,4354,UPI,SUCCESS
211520,101,1332,WALLET,SUCCESS
211521,101,1271,WALLET,SUCCESS
211522,101,4209,UPI,FAILED
211523,7986,642,NETBANKING,FAILED
211524,101,4532,WALLET,FAILED
211525,101,165,CARD,SUCCESS
211526,101,4848,NETBANKING,SUCCESS
211527,101,329,CARD,FAILED
211528,101,3846,CARD,SUCCESS
211529,848,2405,CARD,SUCCESS
211530,101,4179,UPI,FAILED
211531,6530,3663,CARD,SUCCESS
211532,101,981,NETBANKING,FAILED
211533,101,190,UPI,FAILED
211534,101,3303,CARD,SUCCESS
211535,101,3622,WALLET,FAILED
211536,101,4153,NETBANKING,SUCCESS
211537,101,1724,WALLET,SUCCESS
211538,101,3946,CARD,SUCCESS
211539,101,1914,WALLET,SUCCESS
211540,101,486,CARD,FAILED
211541,101,2834,WALLET,SUCCESS
211542,2631,2877,UPI,FAILED
211543,101,2506,CARD,FAILED
211544,101,198,NETBANKING,FAILED
211545,101,3212,UPI,FAILED
211546,101,4256,CARD,SUCCESS
211547,101,4380,CARD,SUCCESS
211548,101,958,CARD,FAILED
211549,4000,4898,WALLET,FAILED
211550,101,1169,CARD,FAILED
211551,101,1114,WALLET,SUCCESS
211552,101,1958,UPI,SUCCESS
211553,101,1407,WALLET,FAILED
211554,101,1542,WALLET,SUCCESS
211555,101,1569,UPI,FAILED
211556,8366,4319,NETBANKING,SUCCESS
211557,101,1912,UPI,FAILED
211558,101,4566,NETBANKING,FAILED
211559,101,3112,CARD,FAILED
211560,1880,3213,WALLET,SUCCESS
211561,101,701,UPI,FAILED
211562,101,2198,UPI,SUCCESS
211563,101,1774,WALLET,FAILED
211564,2512,528,UPI,SUCCESS
211565,101,1669,UPI,SUCCESS
211566,101,2564,NETBANKING,FAILED
211567,101,3799,WALLET,SUCCESS
211568,101,4939,WALLET,FAILED
211569,23,2002,WALLET,SUCCESS
211570,101,1304,UPI,SUCCESS
211571,101,490,WALLET,SUCCESS
211572,101,4889,CARD,FAILED
211573,1057,2052,WALLET,SUCCESS
211574,101,4767,WALLET,SUCCESS
211575,101,3654,UPI,FAILED
211576,6957,3237,CARD,FAILED
211577,101,4473,WALLET,SUCCESS
211578,101,3635,CARD,FAILED
211579,101,3077,CARD,SUCCESS
211580,101,1811,WALLET,FAILED
211581,101,4903,NETBANKING,FAILED
211582,101,1557,WALLET,FAILED
211583,101,1335,CARD,FAILED
211584,101,285,CARD,SUCCESS
211585,5035,2296,CARD,SUCCESS
211586,101,892,CARD,SUCCESS
211587,101,4877,WALLET,FAILED
211588,101,3673,WALLET,FAILED
211589,9457,3327,WALLET,SUCCESS
211590,101,1548,UPI,FAILED
211591,101,936,UPI,FAILED
211592,101,2842,NETBANKING,SUCCESS
211593,101,2736,CARD,SUCCESS
211594,6997,3890,UPI,SUCCESS
211595,101,2983,WALLET,FAILED
211596,101,4053,WALLET,FAILED
211597,101,4308,UPI,SUCCESS
211598,101,2373,UPI,SUCCESS
211599,101,527,WALLET,FAILED
211600,101,1401,UPI,FAILED
211601,101,4683,CARD,FAILED
211602,8403,1481,NETBANKING,FAILED
211603,101,2730,CARD,FAILED
211604,101,536,CARD,FAILED
211605,101,4187,WALLET,FAILED
211606,101,4309,UPI,FAILED
211607,9734,2899,CARD,FAILED
211608,4195,1557,WALLET,FAILED
211609,7683,1976,UPI,FAILED
211610,6901,4498,NETBANKING,SUCCESS
211611,101,4991,WALLET,FAILED
211612,7332,3687,NETBANKING,FAILED
211613,5040,4088,NETBANKING,FAILED
211614,979,3926,WALLET,SUCCESS
211615,101,3728,WALLET,FAILED
211616,101,1999,CARD,SUCCESS
211617,101,3344,WALLET,SUCCESS
211618,101,1990,CARD,FAILED
211619,101,3617,UPI,FAILED
211620,2853,4801,CARD,SUCCESS
211621,101,3119,WALLET,SUCCESS
211622,101,854,NETBANKING,SUCCESS
211623,101,815,NETBANKING,FAILED
211624,101,3081,CARD,FAILED
211625,101,2592,CARD,FAILED
211626,101,3277,WALLET,FAILED
211627,8817,3841,NETBANKING,FAILED
211628,101,3075,UPI,FAILED
211629,101,3235,UPI,SUCCESS
211630,7587,4155,CARD,FAILED
211631,101,1133,CARD,FAILED
211632,6297,3341,CARD,FAILED
211633,9677,4609,CARD,FAILED
211634,101,397,UPI,SUCCESS
211635,4284,1065,WALLET,FAILED
211636,101,3152,WALLET,FAILED
211637,101,1744,NETBANKING,SUCCESS
211638,101,3802,CARD,FAILED
211639,101,3450,WALLET,FAILED
211640,101,1161,NETBANKING,FAILED
211641,101,291,UPI,FAILED
211642,101,729,NETBANKING,FAILED
211643,8562,2305,NETBANKING,FAILED
211644,101,2148,CARD,SUCCESS
211645,101,3195,UPI,SUCCESS
211646,4281,2498,NETBANKING,FAILED
211647,101,816,NETBANKING,FAILED
211648,101,3586,UPI,SUCCESS
211649,101,3169,UPI,SUCCESS
211650,101,207,CARD,FAILED
211651,101,4785,UPI,SUCCESS
211652,101,4927,CARD,SUCCESS
211653,101,2409,CARD,FAILED
211654,101,960,UPI,FAILED
211655,101,4576,CARD,SUCCESS
211656,101,3091,NETBANKING,FAILED
211657,101,3039,UPI,SUCCESS
211658,2793,4755,CARD,FAILED
211659,101,4760,UPI,FAILED
211660,101,957,UPI,SUCCESS
211661,8655,3484,NETBANKING,SUCCESS
211662,3111,1639,WALLET,FAILED
211663,101,2282,NETBANKING,SUCCESS
211664,101,1596,WALLET,SUCCESS
211665,101,4043,NETBANKING,FAILED
211666,101,3722,UPI,FAILED
211667,101,537,WALLET,SUCCESS
211668,101,1167,WALLET,SUCCESS
211669,101,4699,NETBANKING,FAILED
211670,101,1431,WALLET,FAILED
211671,101,483,WALLET,SUCCESS
211672,9167,522,CARD,SUCCESS
211673,101,3670,WALLET,SUCCESS
211674,101,429,NETBANKING,FAILED
211675,101,3169,UPI,FAILED
211676,5880,3040,NETBANKING,SUCCESS
211677,101,192,NETBANKING,FAILED
211678,101,4033,NETBANKING,FAILED
211679,101,610,WALLET,FAILED
211680,101,128,UPI,SUCCESS
211681,8338,2359,WALLET,FAILED
211682,101,274,UPI,SUCCESS
211683,101,3508,UPI,FAILED
211684,101,4323,NETBANKING,FAILED
211685,4005,1459,CARD,SUCCESS
211686,101,167,NETBANKING,SUCCESS
211687,101,2823,CARD,FAILED
211688,101,2405,NETBANKING,FAILED
211689,101,3650,NETBANKING,SUCCESS
211690,101,2288,CARD,FAILED
211691,101,857,UPI,SUCCESS
211692,101,3633,UPI,FAILED
211693,3695,4292,NETBANKING,SUCCESS
211694,101,2093,CARD,SUCCESS
211695,101,3719,UPI,FAILED
211696,101,4480,UPI,SUCCESS
211697,397,3673,WALLET,SUCCESS
211698,101,2183,UPI,FAILED
211699,1851,4488,UPI,FAILED
211700,101,104,WALLET,FAILED
211701,101,3776,NETBANKING,SUCCESS
211702,101,2238,WALLET,SUCCESS
211703,101,2579,NETBANKING,FAILED
211704,101,1186,NETBANKING,FAILED
211705,101,4006,WALLET,SUCCESS
211706,101,1840,WALLET,FAILED
211707,101,2297,NETBANKING,FAILED
211708,2550,1590,WALLET,FAILED
211709,101,3711,CARD,FAILED
211710,123,387,WALLET,FAILED
211711,101,2364,CARD,SUCCESS
211712,101,1634,WALLET,SUCCESS
211713,101,1572,NETBANKING,SUCCESS
211714,101,3038,NETBANKING,FAILED
211715,101,516,UPI,SUCCESS
211716,101,4359,WALLET,FAILED
211717,101,229,NETBANKING,SUCCESS
211718,101,2445,WALLET,FAILED
211719,101,2918,WALLET,SUCCESS
211720,101,430,NETBANKING,FAILED
211721,101,2578,NETBANKING,FAILED
211722,101,2010,CARD,FAILED
211723,804,1135,WALLET,SUCCESS
211724,101,583,WALLET,SUCCESS
211725,101,1320,NETBANKING,SUCCESS
211726,101,4056,CARD,SUCCESS
211727,101,2677,NETBANKING,SUCCESS
211728,101,1044,CARD,FAILED
211729,101,4010,NETBANKING,FAILED
211730,101,354,CARD,SUCCESS
211731,101,508,WALLET,FAILED
211732,101,3256,NETBANKING,FAILED
211733,101,2931,UPI,FAILED
211734,101,4552,NETBANKING,FAILED
211735,9562,1308,CARD,SUCCESS
211736,1280,2404,CARD,FAILED
211737,101,2365,CARD,FAILED
